TipoDePublicacao,NumeroDaPublicacao,Revisao,DataEfetividade,DocAssociado,Emissor,ATA,Assunto,Categoria,Tipo,Aplicabilidade,DescAplicabilidade,Acao,Analista,TSN,DataAnalise,TipoDeControle,CSN,DataLimite,Justificativa
AD/CF/DA/CN,CF-94-01,0,34344,-,DT (Canada),72-ENGINE ,HIGH PRESSURE TURBINE (HPT) DISK,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,NOT APPLICABLE TO HPT DISK INSTALLED IAW AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-12
AD/CF/DA/CN,CF-96-22,0,35430,-,DT (Canada),72-ENGINE ,FUEL NOZZLE - LOCKING PLATES + "O" RINGS,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,ALREADY COMPLIED WITH IN ACCORDANCE WITH AIRWORTHINESS DIRECTIVES STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-12
AD/CF/DA/CN,CF-2000-34,0,36889,P&WC SB 21077R7/ 21364R1,DT (Canada),72-ENGINE ,REMOVE PRE-PW&C SB21100 STEWART WARNER FUEL HEATERS,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,PREVIOUSLY COMPLIED WITH IAW AIRWORTHINESS DIRECTIVES STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-12
AD/CF/DA/CN,CF-2002-34,0,37491,P&WC Service Bulletin (SB) 21100,DT (Canada),72-ENGINE ,PW120 Engines - Inspection / Modification of Mechanical Fuel Unit,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,PREVIOUSLY COMPLIED WITH IN ACCORDANCE WITH AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-12
AD/CF/DA/CN,CF-2005-11R2,2,-,P&WC SB 21562/ P&WC SB 21669,DT (Canada),72-ENGINE ,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9 2014,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,-,43748,-,-,43802,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9 2014
AD/CF/DA/CN,CF-2012-12,0,41001,-,DT (Canada),72-ENGINE ,Propeller Shaft Crack,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,PREVIOUSLY COMPLIED WITH- NO FURTHER ACTION NECESSARY DUE TO S/N INSTALLED IAW AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-12
AD/CF/DA/CN,CF-2013-02,0,41305,Service Bulletin (SB) A21802/ A21798/ A21813,DT (Canada),72-ENGINE ,First Stage Power Turbine Blade Failure,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,PREVIOUSLY COMPLIED WITH- NO FURTHER ACTION NECESSARY DUE S/N INSTALLED IAW AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-12
AD/CF/DA/CN,CF-2013-29,0,-,P&WC SB 21823R2,DT (Canada),72-ENGINE ,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9- 2014,Mandatório,,Motor,PW127F - PCE-AM0079,Cancelada / Suprecedida,Marcos Negreiros,-,43748,-,-,43802,CANCELLATION NOTICE - SUPERSEDED BY CF-2014-41 DECEMBER 9- 2014
AD/CF/DA/CN,CF-2014-41,0,41982,-,DT (Canada),72-ENGINE ,Engine Fuel and Control - Fuel Spray Nozzle – Fuel Leaks Resulting In Engine Fire,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,PREVIOUSLY COMPLIED WITH IN ACCORDANCE WITH AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-12- NO FURTHER ACTION NECESSARY
AD/CF/DA/CN,88-05-08,0,32287,SB 21841/ 21861,ANAC (Brasil),72-ENGINE ,HIGH PRESSURE FUEL FILTER COVER TORQUE,Mandatório,,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,PROCEDURES ALREADY EMBODIED ON MAINTENANCE MANUAL ON LATER REVISIONS IAW MANUAL PART NO. 3037332- ISSUE NO. 60.4- DATED Jul-19-2019- NO FURTHER ACTION NECESSARY
AD/CF/DA/CN,97-10-06,0,35737,-,ANAC (Brasil),72-ENGINE ,PRESILHAS FIXAÇÃO E LINHAS COMBUST MOTOR,Mandatório,Modificação,Motor,PW127F - PCE-AM0079,Já incorporado,Marcos Negreiros,31203,43748,-,34411,43802,PREVIOUSLY COMPLIED WITH- SEE CF-96-22 COVERS COMPLIANCE OF SBS 21077-21373- 21516- 21549- 21364 AND VECTOR AEROSPACE AIRWORTHINESS DIRECTIVES STATUS DATED OF 2019-03-12. NO FURTHER ACTION REQUIRED
AD/CF/DA/CN,2019-0290,0,13/12/2019,ATR SB ATR72-92-1049,EASA (UE),92-Electrical System Installation,Electrical Harness Under Panel 295 CL - Modification,Mandatório,Modificação,Célula,ATR 72-202 - PR-MPY (MSN:519),Incorporar,André Torres,24170,9,13/12/2019,FH/MO,N/A,,Within 1000FH or 8 MO- wichever occurs later after effective date- modify the clamp installation of the electrical routing in accordance with the instructions of the SB ATR72-92-1049.  On the date of this analysis- MSN 519 has acumulated TSN 23170-9 and CSN 26158
AD/CF/DA/CN,CF-2012-12,0,41001,Service Bulletin (SB) A21802/ A21798/ A21813,DT (Canada),72-ENGINE ,PROPELLER SHAFT CRACK,Mandatório,Modificação,Motor,PW127M - PCE-ED0922,Já incorporado,Marcos Negreiros,7785,9,43748,-,11661,43539,PREVIOUSLY COMPLIED WITH- NO FURTHER ACTION NECESSARY DUE TO S/N INSTALLED IAW AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-15
AD/CF/DA/CN,CF-2013-02,0,41305,P&WC SB 21823R2,DT (Canada),72-ENGINE ,FIRST STAGE POWER TURBINE BLADE FAILURE,Mandatório,Modificação,Motor,PW127M - PCE-ED0922,Já incorporado,Marcos Negreiros,7785,9,43748,-,11661,43539,PREVIOUSLY COMPLIED WITH- NO FURTHER ACTION NECESSARY DUE TO S/N INSTALLED IAW AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-15
AD/CF/DA/CN,CF-2014-41,0,41982,SB 21841/ 21861,DT (Canada),72-ENGINE ,Engine Fuel and Control - Fuel Spray Nozzle – Fuel Leaks Resulting In Engine Fire,Mandatório,Modificação,Motor,PW127M - PCE-ED0922,Já incorporado,Marcos Negreiros,7785,9,43748,-,11661,43539,PREVIOUSLY COMPLED WITH IN ACCORDANCE WITH AIRWORTHINESS DIRECTIVE STATUS FROM VECTOR AEROSPACE DATED OF 2019-03-15- NO FURTHER ACTION NECESSARY
AD/CF/DA/CN,88-05-08,0,32287,-,ANAC (Brasil),72-ENGINE ,HIGH PRESSURE FUEL FILTER COVER TORQUE,Mandatório,Inspeção Rep.,Motor,PW127M - PCE-ED0922,Já incorporado,Marcos Negreiros,-,43748,-,-,-,PROCEDURES ALREADY EMBODIED ON MAINTENANCE MANUAL ON LATER REVISIONS IAW MANUAL PART NO. 3037332- ISSUE NO. 60.4 DATED JUL-19-2019- NO FURTHER ACTION NECESSARY
AD/CF/DA/CN,2019-0290,0,13/12/2019,SB ATR72-92-1049,EASA (UE),92-Electrical System Installation,Electrical Harness under Panel 295CL - Modification,Mandatório,Modificação,Célula,ATR 72-202 - PR-MPY (MSN:519),Incorporar,André Torres,,13/12/2019,FH/MO,,13/08/2020,Within 1000 FH or 8 MONTHS (Wichever occurs later after the effective date). modify the clamp installation of the electrical routing in accordance with the instructions of the SB ATR72-92-1049.   On the date of this analysis- MSN 519 has accumulated TSN 23170-9 and CSN 26158
AD/CF/DA/CN,2019-0290,0,13/12/2019,SB ATR72-92-1049,EASA (UE),92-Electrical System Installation,Electrical Harness under Panel 295CL - Modification,Mandatório,Modificação,Célula,ATR 72-202 - PR-MPZ (MSN:523),Incorporar,André Torres,29036,13/12/2019,FH/MO (WOL),N/A,,Within 1000 FH or 8 MONTHS (Wichever occurs later after the effective date). modify the clamp installation of the electrical routing in accordance with the instructions of the SB ATR72-92-1049.   On the date of this analysis- MSN 523 has accumulated TSN 28036 and CSN 29048
AD/CF/DA/CN,2019-0290,0,13/12/2019,ATR SB ATR72-92-1049,EASA (UE),92-Electrical System Installation,Electrical Harness under Panel 295CL - Modification,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),Incorporar,André Torres,27022,48,13/12/2019,FH/MO (WOL),,,Within 1000 FH or 8 months (Whichever occurs later after the effective date) modify the clamp installation of the electrical routing in accordance with the instructions of the SB ATR72-92-1049.   On the date of this analysis- MSN 682 has acccumulated TSN 26022-48 and CSN 38928
SB/ASB,21931,2,43796,-,Pratt & Whitney Canada,77-ENGINE INDICATING,RE-ORIENTATION OF NEGATIVE BUS-BAR SUPPORT BRACKET BOLTS,Recomendação,Modificação,Motor,PW124B - PCE-124654,Incorporar,Marcos Negreiros,-,13/12/2019,-,-,-,INCORPORAR SERVICE BULLETIN P&WC SB NO 21931R2 DE ACORDO COM A ORDEM DE ENGENHARIA EO 72-72-0002
SB/ASB,21931,2,43796,-,Pratt & Whitney Canada,77-ENGINE INDICATING,RE-ORIENTATION OF NEGATIVE BUS-BAR SUPPORT BRACKET BOLTS,Recomendação,Modificação,Motor,PW124B - PCE-AH0014,Incorporar,Marcos Negreiros,-,13/12/2019,-,-,-,INCORPORAR SERVICE BULLETIN P&WC SB NO 21931R2 DE ACORDO COM A ORDEM DE ENGENHARIA EO 72-72-0002
SB/ASB,21931,2,43796,-,Pratt & Whitney Canada,77-ENGINE INDICATING,RE-ORIENTATION OF NEGATIVE BUS-BAR SUPPORT BRACKET BOLTS,Recomendação,Modificação,Motor,PW127M - PCE-ED0536,Incorporar,Marcos Negreiros,-,13/12/2019,-,-,-,INCORPORAR SERVICE BULLETIN P&WC SB NO 21931R2 DE ACORDO COM A ORDEM DE ENGENHARIA EO 72-72-0002
SB/ASB,21931,2,43796,-,Pratt & Whitney Canada,77-ENGINE INDICATING,RE-ORIENTATION OF NEGATIVE BUS-BAR SUPPORT BRACKET BOLTS,Recomendação,Modificação,Motor,PW127F - PCE-EB0015,Incorporar,Marcos Negreiros,-,13/12/2019,-,-,-,INCORPORAR SERVICE BULLETIN P&WC SB NO 21931R2 DE ACORDO COM A ORDEM DE ENGENHARIA EO 72-72-0002
AD/CF/DA/CN,2013-0087,0,23/04/2013,PPG Aerospace SB NP-158862-001 Rev.1 & ATR42/72 Job Instruction Card AMM JIC 56-12-00-RAI-10000,EASA (UE),56  WINDOWS,Windows - Cockpit Forward Side Windows - Inspection/Replacement,Mandatório,Modificação,Célula,ATR 42-300 - PT-MFE (MSN:295),Já incorporado,André Torres,N/A,43862,N/A,N/A,N/A,The final action required by this airworthiness directive is already accomplished- both cockpit forward side glass window were replaced before 01/01/2020 (Refer to EASA AD 2013-0087 - Paragraph (6) according MAP WO CTM001717/2019.    Part numbers installed IAW MAP WO CTM001717/2019: Side window LH - PN SPSATR42-4-2-2 - SN: 2479 Side window RH - PN SPSATR42-3-2-2 - SN: 2480  No further action required.
AD/CF/DA/CN,2019-0290,0,13/12/2019,ATR SB ATR72-92-1049,EASA (UE),92-Electrical System Installation,Electrical Harness Under Panel 295 CL - Modification,Mandatório,Modificação,Célula,ATR 72-202 - PR-MPY (MSN:519),Incorporar,André Torres,24170,9,13/12/2019,FH/MO,N/A,44173,Within 1000FH or 8 MO- wichever occurs later after effective date- modify the clamp installation of the electrical routing in accordance with the instructions of the SB ATR72-92-1049.  On the date of this analysis- MSN 519 has acumulated TSN 23170-9 and CSN 26158
AD/CF/DA/CN,2014-41,0,41894,SB 21861; 21841R2,DT (Canada),73 - Engine Fuel & Control,ENGINE FUEL AND CONTROL - FUEL SPRAY NOZZLE – FUEL LEAKS RESULTING IN ENGINE FIRE,Mandatório,Modificação,Motor,PW124B - PCE-AH0014,Não Aplicável,Alexandre Edson,,,,,,NÃO APLICÁVEL- POIS O MOTOR AH0014 NÃO POSSUI O SB 21607 INCORPORADO.
AD/CF/DA/CN,US-2004-22-01,1,38322,,FAA (EUA),08-LEVELING AND WEIGHING.,AFM and Weight & Balance Changes - Limitation - Use of Cargo Restraint Strap Assemblies,Mandatório,,Célula,ATR 42-300 - PT-MFE (MSN:295),Não Aplicável,Lucas Morato,,43893,,,,NÃO APLICÁVEL- O STC ST01004NY NÃO FOI INCORPORADO. AERONAVE NÃO ESTÁ CONFIGURADA COMO CARGUEIRA.
AD/CF/DA/CN,2020-0097R1,1,43986,SB ATR42-53-0151,EASA (UE),53  FUSELAGE,Fuselage - Passenger Seat Tracks - Inspection/Repair/Replacement,Mandatório,Inspeção única,Célula,ATR42-500 - PR-PDP (MSN:581),Incorporar,André Torres,32872,1,28/05/2020,MO,36055,17/05/2022,NOTE: Accomplish within 26 months after 18/05/2020 (Effective date of the original issue)  Perform a GVI to confirm if the aircraft has an affected part installed.   Affected part: A seat track having Part Number (P/N) S53570203200- P/N S53570203202- P/N S53375001212- P/N S53375001213 or P/N S53375001214 and manufactured between year 2012 and year 2017 inclusive- or a seat track having a P/N as listed above- where the manufacturing batch number is not legible. The manufacturing date of the seat track can be identified by the batch number; an example is provided in Appendix 1 of this AD.  1) Inspection:   Accomplish a one-time DVI of each affected part IAW the applicable SB (ATR42-53-0151)  2) Corrective Action(s):  If- during DVI as requiredby par.(1)- deficiences are found- accomplish corrective actions IAW instructions of the applicable SB.   - Finding located at the level of at least one pax seat fitting: Perform corective ations before next flight;  - Finding not located at the level of at least one pax seat fitting: Within 24 months after the inspection as required or at next relocation/replacement of cabin seats (WOF).  3 - Parts Installation: From 18 May 2020- installation of an affected part is allowaed- provided that it is a serviceable part.
AD/CF/DA/CN,2020-0097R1,1,43927,SB ATR42-53-0151,EASA (UE),53  FUSELAGE,Fuselage - Passenger Seat Tracks - Inspection/Repair/Replacement,Mandatório,Inspeção única,Célula,ATR42-500 - PR-PDS (MSN:561),Incorporar,André Torres,51874,44,29/05/2020,MO,48295,17/05/2022,NOTE: Accomplish within 26 months after 18/05/2020 (Effective date of original issue of this AD)  Perform a GVI to confirm if the aircraft has an affected part installed.   Affected part: A seat track having Part Number (P/N) S53570203200- P/N S53570203202- P/N S53375001212- P/N S53375001213 or P/N S53375001214 and manufactured between year 2012 and year 2017 inclusive- or a seat track having a P/N as listed above- where the manufacturing batch number is not legible. The manufacturing date of the seat track can be identified by the batch number; an example is provided in Appendix 1 of this AD.  1) Inspection:   Accomplish a one-time DVI of each affected part IAW the applicable SB (ATR42-53-0151)  2) Corrective Action(s):  If- during DVI as requiredby par.(1)- deficiences are found- accomplish corrective actions IAW instructions of the applicable SB.   - Finding located at the level of at least one pax seat fitting: Perform corective ations before next flight;  - Finding not located at the level of at least one pax seat fitting: Within 24 months after the inspection as required or at next relocation/replacement of cabin seats (WOF).  3 - Parts Installation: From 18 May 2020- installation of an affected part is allowaed- provided that it is a serviceable part.
AD/CF/DA/CN,2020-0097R1,1,43927,SB ATR72-53-1108,EASA (UE),53  FUSELAGE,Fuselage - Passenger Seat Tracks - Inspection/Repair/Replacement,Mandatório,Inspeção única,Célula,ATR 72-212A - PR-MPW (MSN:682),Incorporar,André Torres,26669,6,29/05/2020,MO,39531,17/05/2022,NOTE: Accomplish within 26 months after 18/05/2020 (Effective date of the original issue)  Perform a GVI to confirm if the aircraft has an affected part installed.   Affected part: A seat track having Part Number (P/N) S53570203200- P/N S53570203202- P/N S53375001212- P/N S53375001213 or P/N S53375001214 and manufactured between year 2012 and year 2017 inclusive- or a seat track having a P/N as listed above- where the manufacturing batch number is not legible. The manufacturing date of the seat track can be identified by the batch number; an example is provided in Appendix 1 of this AD.  1) Inspection:   Accomplish a one-time DVI of each affected part IAW the applicable SB (ATR42-53-0151)  2) Corrective Action(s):  If- during DVI as requiredby par.(1)- deficiences are found- accomplish corrective actions IAW instructions of the applicable SB.   - Finding located at the level of at least one pax seat fitting: Perform corective ations before next flight;  - Finding not located at the level of at least one pax seat fitting: Within 24 months after the inspection as required or at next relocation/replacement of cabin seats (WOF).  3 - Parts Installation: From 18 May 2020- installation of an affected part is allowaed- provided that it is a serviceable part.
AD/CF/DA/CN,2020-0097,0,18/05/2020,SB ATR72-53-1108,EASA (UE),53  FUSELAGE,Fuselage - Passenger seat Tracks - Inspection/Repair/Replacement,Mandatório,Inspeção única,Célula,ATR 72-202 - PR-MPY (MSN:519),Não Incorporar,André Torres,N/A,44048,N/A,N/A,N/A,No action required on MSN 519 because there is no repair/replacement performed on seat tracks since 2012 IAW with its Aircraft Structural Repair Map.
AD/CF/DA/CN,2020-0097,0,18/05/2020,SB ATR72-53-1108,EASA (UE),53  FUSELAGE,Fuselage - Passenger seat Tracks - Inspection/Repair/Replacement,Mandatório,Inspeção única,Célula,ATR 72-202 - PR-MPZ (MSN:523),Não Incorporar,André Torres,N/A,44048,N/A,N/A,N/A,No action required on MSN 5523 because there is no repair/replacement performed on seat tracks since 2012 IAW with its Aircraft Structural Repair Map.
AD/CF/DA/CN,2020-0101,0,19/05/2020,SLS SB 631-32-269,EASA (UE),32-LANDING GEAR,Landing Gear - Main Landing Gear Hinge Pins - Replacement,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),Incorporar,André Torres,N/A,44140,N/A,N/A,N/A,On the date of this analysis- MSN 682 was equipped with the following MLG with the following hinge pins installed (IAW MLG Logcard):     MLG LH: D23189000-21 (S/N MN 291)   Hinge Pin (AFT) P/N D61000 (S/N 07B0028X14)   Hinge Pin (FWD) P/N D60999 (S/N 09B0030X5)  MLG RH: D23190000-21 (S/N MN 172)   Hinge Pin (AFT) P/N D610000 (S/N 14US3049901)   Hinge Pin (FWD) P/N D610999 (S/N 13US2858020)  There´no corrective action required because the hinge pins installed on MSN 682 are not affected parts (Group 2).  From the effective date- the installation of an affected part is forbbiden;  From the effective date- the installation of MLG on any aeroplane is allowed provided it is determined- prior to installation- that no affected part is installed on that MLG.
AD/CF/DA/CN,2020-0101,0,19/05/2020,SLS SB 631-32-269,EASA (UE),32-LANDING GEAR,Landing Gear - Main Landing Gear Hinge Pins - Replacement,Mandatório,Modificação,Célula,ATR 72-202 - PR-MPY (MSN:519),Incorporar,André Torres,N/A,44140,N/A,N/A,N/A,No corrective actions required because there was no MLG installed on MSN: 519 on the date of this analysis.  From the effective date- the installation of an affected part on any aeroplane is forbidden;  From the effective date- the installation of an MLG on any aeroplane is allowed provided it is determined- prior to installation- that no affected part is installed on that MLG.
